Player,Season,total_wickets,total_runs_conceded,total_balls_bowled,total_dot_balls,total_boundaries_conceded,total_innings_bowled,Economy_Rate,Balls_Per_Wicket,Dot_Ball_Percentage,z_wickets,z_economy,z_strike,z_economy_inv,z_strike_inv,Bowling_Impact_Score
STR Binny,2011,0,43,24,1,5,3,10.75,,4.166666666666666,-0.7023003869943175,0.7798955901663723,,-0.7798955901663723,,
STR Binny,2012,3,78,60,15,8,8,7.800000000000001,20.0,25.0,-0.24533636071597031,-0.2609833823070423,-0.24358380878754657,0.2609833823070423,0.24358380878754657,-0.020102412383538992
STR Binny,2013,7,157,144,57,16,17,6.541666666666666,20.571428571428573,39.58333333333333,0.32459330349535465,-0.6244538300594707,-0.17446739513926354,0.6244538300594707,0.17446739513926354,0.3920325752111758
STR Binny,2014,4,64,54,18,7,13,7.111111111111111,13.5,33.33333333333333,-0.06797801366523976,-0.6774111037576938,-0.7256781450166195,0.6774111037576938,0.7256781450166195,0.2746871453639192
STR Binny,2015,8,135,114,56,20,13,7.105263157894736,14.25,49.122807017543856,0.5073210701065836,-0.6790415300419139,-0.6193033600619698,0.6790415300419139,0.6193033600619698,0.5756345515804906
STR Binny,2016,1,132,102,28,17,12,7.764705882352942,102.0,27.450980392156865,-0.540162585215667,-0.23960032571535356,3.7515178815998427,0.23960032571535356,-3.7515178815998427,-0.7879370063939872
STR Binny,2017,4,49,36,9,6,7,8.166666666666668,9.0,25.0,-0.06811681183988412,-0.28698292989455204,-1.1052247076272033,0.28698292989455204,1.1052247076272033,0.21441433860050982
STR Binny,2018,0,31,12,2,7,5,15.5,,16.666666666666664,-0.7600661620678525,3.5140040146657694,,-3.5140040146657694,,
STR Binny,2019,1,43,42,13,3,7,6.142857142857142,42.0,30.952380952380953,-0.507496796899922,-1.2140109929936376,1.1393819242076628,1.2140109929936376,-1.1393819242076628,-0.08582722902801529
SV Samson,2013,0,0,0,0,0,10,,,0.0,-0.6414414305515577,,,,,
SV Samson,2014,0,0,0,0,0,13,,,0.0,-0.7346011154146876,,,,,
SV Samson,2015,0,0,0,0,0,11,,,0.0,-0.729007588136351,,,,,
SV Samson,2016,0,0,0,0,0,14,,,0.0,-0.7091639485108657,,,,,
SV Samson,2017,0,0,0,0,0,14,,,0.0,-0.7187848652357918,,,,,
SV Samson,2018,0,0,0,0,0,15,,,0.0,-0.7600661620678525,,,,,
SV Samson,2019,0,0,0,0,0,11,,,0.0,-0.6646256128631671,,,,,
SV Samson,2020,0,0,0,0,0,14,,,0.0,-0.6688039599599783,,,,,
SV Samson,2021,0,0,0,0,0,14,,,0.0,-0.6553653527941746,,,,,
SV Samson,2022,0,0,0,0,0,17,,,0.0,-0.7124776193787166,,,,,
SV Samson,2023,0,0,0,0,0,14,,,0.0,-0.677698327828237,,,,,
SV Samson,2024,0,0,0,0,0,15,,,0.0,-0.6654600843005194,,,,,
SV Samson,2025,0,0,0,0,0,9,,,0.0,-0.6918613917164442,,,,,
SW Billings,2016,0,0,0,0,0,4,,,0.0,-0.7091639485108657,,,,,
SW Billings,2017,0,0,0,0,0,6,,,0.0,-0.7187848652357918,,,,,
SW Billings,2018,0,0,0,0,0,8,,,0.0,-0.7600661620678525,,,,,
SW Billings,2019,0,0,0,0,0,1,,,0.0,-0.6646256128631671,,,,,
SW Billings,2022,0,0,0,0,0,8,,,0.0,-0.7124776193787166,,,,,
SW Tait,2010,12,236,187,70,36,8,7.572192513368984,15.583333333333334,37.4331550802139,1.4564676349338381,-0.3661845362160227,-0.47646822884398016,0.3661845362160227,0.47646822884398016,0.982382794405015
SW Tait,2011,6,107,89,42,19,4,7.213483146067416,14.833333333333334,47.19101123595505,0.3277401805973482,-0.3718370956848501,-0.6921645176777197,0.3718370956848501,0.6921645176777197,0.39563290568565457
SW Tait,2012,7,125,137,65,14,6,5.474452554744525,19.571428571428573,47.44525547445255,0.384332387606247,-1.1525369928848108,-0.27492045912151514,1.1525369928848108,0.27492045912151514,0.5983819799171063
SW Tait,2013,1,84,60,23,14,3,8.399999999999999,60.0,38.333333333333336,-0.5034364685448559,0.3605137572398886,3.095714316259105,-0.3605137572398886,-3.095714316259105,-0.8494013323105032
SZ Mulani,2024,0,54,30,7,6,2,10.8,,23.333333333333332,-0.6654600843005194,0.21381120532614237,,-0.21381120532614237,,
Sachin Baby,2013,0,0,0,0,0,1,,,0.0,-0.6414414305515577,,,,,
Sachin Baby,2016,3,8,10,5,1,8,4.800000000000001,3.3333333333333335,50.0,-0.20215985862526942,-1.9011675902581961,-1.1706943470772198,1.9011675902581961,1.1706943470772198,0.6347665068951436
Sachin Baby,2017,0,0,0,0,0,3,,,0.0,-0.7187848652357918,,,,,
Sachin Baby,2021,0,0,0,0,0,1,,,0.0,-0.6553653527941746,,,,,
Salman Butt,2008,0,0,0,0,0,7,,,0.0,-0.7229054535541496,,,,,
Sameer Rizvi,2024,0,0,0,0,0,5,,,0.0,-0.6654600843005194,,,,,
Sameer Rizvi,2025,0,0,0,0,0,4,,,0.0,-0.6918613917164442,,,,,
Sandeep Sharma,2013,8,116,96,41,18,4,7.25,12.0,42.70833333333333,0.4625982655020564,-0.24901775418303282,-0.8853764628345613,0.24901775418303282,0.8853764628345613,0.46194084170622507
Sandeep Sharma,2014,19,329,241,109,52,11,8.190871369294605,12.68421052631579,45.22821576763486,2.4318586178951898,-0.12503498928062662,-0.777247038695399,0.12503498928062662,0.777247038695399,1.4916197924308523
Sandeep Sharma,2015,13,338,300,142,49,14,6.76,23.076923076923077,47.333333333333336,1.2800264815084177,-0.8742544182021773,-0.1116040302214914,0.8742544182021773,0.1116040302214914,0.9830314948235066
Sandeep Sharma,2016,19,357,300,127,46,14,7.14,15.789473684210526,42.333333333333336,2.501861954097911,-0.5897162850297389,-0.5492913096731098,0.5897162850297389,0.5492913096731098,1.6353326567137392
Sandeep Sharma,2017,17,386,288,115,57,13,8.041666666666666,16.941176470588236,39.93055555555556,2.046554361696816,-0.34556194457310263,-0.4571717539808857,0.34556194457310263,0.4571717539808857,1.2978492454023127
Sandeep Sharma,2018,14,324,264,115,44,12,7.363636363636363,18.857142857142858,43.56060606060606,1.4450771120260841,-0.8671758769756751,-0.2388997649181301,0.8671758769756751,0.2388997649181301,1.0907801394447683
Sandeep Sharma,2019,13,343,256,79,41,11,8.0390625,19.692307692307693,30.859375,1.378048994659019,-0.3457732768280121,-0.34487491989693175,0.3457732768280121,0.34487491989693175,0.9133901680954039
Sandeep Sharma,2020,14,369,312,119,42,13,7.096153846153847,22.285714285714285,38.141025641025635,1.4088414777855163,-0.7680907658504577,-0.299878925834737,0.7680907658504577,0.299878925834737,1.050271881412382
Sandeep Sharma,2021,3,193,141,51,26,7,8.212765957446809,47.0,36.17021276595745,-0.19404672457034222,0.0705718077042277,1.8056333467608399,-0.0705718077042277,-1.8056333467608399,-0.39874224283908255
Sandeep Sharma,2022,3,146,120,58,24,5,7.299999999999999,40.0,48.333333333333336,-0.26423011049806705,-0.5524791059802064,1.7147772038751912,0.5524791059802064,-1.7147772038751912,-0.2367994095611536
Sandeep Sharma,2023,14,382,276,94,53,12,8.304347826086957,19.714285714285715,34.05797101449276,1.501362449342556,-0.29398799857083946,-0.2529663605963347,0.29398799857083946,0.2529663605963347,0.9518907007991079
Sandeep Sharma,2024,15,303,228,72,39,10,7.973684210526316,15.2,31.57894736842105,1.7079385098771014,-0.6570903016611159,-0.5871564181258133,0.6570903016611159,0.5871564181258133,1.2245667336496127
Sandeep Sharma,2025,10,353,223,52,44,10,9.49775784753363,22.3,23.318385650224215,0.9041279778716624,-0.24449049184838675,-0.0692537634720412,0.24449049184838675,0.0692537634720412,0.5810055999047367
Sanvir Singh,2023,0,0,0,0,0,2,,,0.0,-0.677698327828237,,,,,
Sanvir Singh,2024,0,0,0,0,0,3,,,0.0,-0.6654600843005194,,,,,
Saurav Chauhan,2024,0,0,0,0,0,3,,,0.0,-0.6654600843005194,,,,,
Sediqullah Atal,2025,0,0,0,0,0,1,,,0.0,-0.6918613917164442,,,,,
Shahbaz Ahmed,2020,2,43,36,8,3,2,7.166666666666666,18.0,22.22222222222222,-0.37199746885347906,-0.7286574567370054,-0.6088506598353506,0.7286574567370054,0.6088506598353506,0.1053262281269907
Shahbaz Ahmed,2021,7,92,84,21,6,8,6.571428571428572,12.0,25.0,0.42104477972810106,-0.945514986264714,-0.8754505110123815,0.945514986264714,0.8754505110123815,0.646546701381727
Shahbaz Ahmed,2022,4,326,210,56,41,16,9.314285714285715,52.5,26.666666666666668,-0.11481427420451726,0.07069486413936914,2.9001437798343908,-0.07069486413936914,-2.9001437798343908,-0.5193778770294538
Shahbaz Ahmed,2023,1,95,42,9,14,8,13.571428571428571,42.0,21.428571428571427,-0.5220511294588948,2.284473964355923,1.3471627870914546,-2.284473964355923,-1.3471627870914546,-1.1745447285728872
Shahbaz Ahmed,2024,7,263,165,48,36,16,9.563636363636364,23.571428571428573,29.09090909090909,0.4421259263157035,-0.16716213038658403,0.03635147558905668,0.16716213038658403,-0.03635147558905668,0.28786517725125366
Shahbaz Ahmed,2025,1,97,51,10,14,3,11.411764705882351,51.0,19.607843137254903,-0.5322624547576336,0.38399958061955936,1.9949980830412914,-0.38399958061955936,-1.9949980830412914,-0.70719393675876
Shahid Afridi,2008,9,220,180,57,26,10,7.333333333333334,20.0,31.666666666666664,0.7879564522774547,-0.4485511511923344,-0.1052182399885593,0.4485511511923344,0.1052182399885593,0.5837241301085843
Shakib Al Hasan,2011,11,168,153,59,19,7,6.588235294117648,13.909090909090908,38.56209150326798,1.1861073202570696,-0.5754607224316157,-0.7797605496599318,0.5754607224316157,0.7797605496599318,0.9419613253198627
Shakib Al Hasan,2012,12,190,180,68,18,8,6.333333333333334,15.0,37.77777777777778,1.1714183230090187,-0.8232647345316485,-0.6091780626838479,0.8232647345316485,0.6091780626838479,0.982636207417032
Shakib Al Hasan,2014,15,326,300,113,33,13,6.52,20.0,37.666666666666664,1.7652355161457418,-0.9798075443611683,-0.31479050828569904,0.9798075443611683,0.31479050828569904,1.3120403734313633
Shakib Al Hasan,2015,5,118,84,34,16,4,8.428571428571427,16.8,40.476190476190474,0.043697823265483084,0.06916117719254519,-0.4726346647747205,-0.06916117719254519,0.4726346647747205,0.07418064935446021
Shakib Al Hasan,2016,5,239,186,58,28,10,7.709677419354838,37.2,31.182795698924732,0.1358428679651281,-0.2704409879476524,0.5188217422254479,0.2704409879476524,-0.5188217422254479,0.07802261243129902
Shakib Al Hasan,2017,0,31,18,5,6,1,10.333333333333334,,27.77777777777778,-0.7187848652357918,0.7283866578669768,,-0.7283866578669768,,
Shakib Al Hasan,2018,16,451,342,96,48,17,7.912280701754385,21.375,28.07017543859649,1.7600975797537892,-0.5717478885948742,0.035408862678244765,0.5717478885948742,-0.035408862678244765,1.1342667060413099
Shakib Al Hasan,2019,2,94,65,22,11,3,8.676923076923076,32.5,33.84615384615385,-0.3503679809366769,-0.05370859699067093,0.507293233701051,0.05370859699067093,-0.507293233701051,-0.2526837954731287
Shakib Al Hasan,2021,5,185,156,49,20,8,7.115384615384615,31.2,31.41025641025641,0.11349902757887942,-0.6087734013403923,0.5953154909660713,0.6087734013403923,-0.5953154909660713,0.15575916192559067
Shashank Singh,2022,0,19,12,1,2,6,9.5,,8.333333333333332,-0.7124776193787166,0.12815062024968435,,-0.12815062024968435,,
Shashank Singh,2024,1,5,6,1,0,14,5.0,6.0,16.666666666666664,-0.5072335113553447,-1.5734019430909125,-1.2723766972254313,1.5734019430909125,1.2723766972254313,0.38389865626564884
Shashank Singh,2025,0,27,12,3,5,14,13.5,,25.0,-0.6918613917164442,1.069699919469132,,-1.069699919469132,,
Shivam Mavi,2018,7,257,168,61,38,9,9.178571428571427,24.0,36.30952380952381,0.3425054749791157,0.11011045958759934,0.3213901978319122,-0.11011045958759934,-0.3213901978319122,0.10713634368744701
Shivam Mavi,2020,9,206,156,61,29,8,7.923076923076923,17.333333333333332,39.1025641025641,0.6668252500192683,-0.30564559533814606,-0.6569129295687794,0.30564559533814606,0.6569129295687794,0.5569845055473583
Shivam Mavi,2021,12,217,193,85,31,9,6.746113989637306,16.083333333333332,44.04145077720207,1.189909160101155,-0.8373741810574269,-0.5626573942721724,0.8373741810574269,0.5626573942721724,0.9900609015136893
Shivam Mavi,2022,5,210,132,47,30,6,9.545454545454545,26.4,35.60606060606061,0.03460156208903256,0.1422132178990621,0.42509836923158206,-0.1422132178990621,-0.42509836923158206,-0.08739786160548801
Shivam Sharma,2014,3,121,96,34,12,4,7.5625,32.0,35.41666666666667,-0.23463378910260174,-0.4464927691803222,0.44377128260215415,0.4464927691803222,-0.44377128260215415,-0.061666445642657414
Shivam Sharma,2015,1,44,18,3,7,1,14.666666666666668,18.0,16.666666666666664,-0.5744665058559842,3.5962000755004446,-0.4036141022866032,-3.5962000755004446,0.4036141022866032,-1.334274485527934
Shivam Singh,2024,0,0,0,0,0,1,,,0.0,-0.6654600843005194,,,,,
Shoaib Ahmed,2009,5,151,102,33,21,7,8.882352941176471,20.4,32.35294117647059,0.13821995642434648,0.6384088800004186,-0.12173897965084655,-0.6384088800004186,0.12173897965084655,-0.09724084101910802
Shoaib Akhtar,2008,5,50,42,23,8,3,7.142857142857142,8.4,54.761904761904766,0.11646227190785277,-0.5202765991352215,-1.380351778668673,0.5202765991352215,1.380351778668673,0.42718999609018643
Shoaib Malik,2008,2,76,51,15,10,6,8.941176470588236,25.5,29.411764705882355,-0.38715836336934867,0.1568960123255617,0.4993709378339084,-0.1568960123255617,-0.4993709378339084,-0.3349115442258966
Shubman Gill,2018,0,0,0,0,0,10,,,0.0,-0.7600661620678525,,,,,
Shubman Gill,2019,0,0,0,0,0,13,,,0.0,-0.6646256128631671,,,,,
Shubman Gill,2020,0,0,0,0,0,14,,,0.0,-0.6688039599599783,,,,,
Shubman Gill,2021,0,0,0,0,0,17,,,0.0,-0.6553653527941746,,,,,
Shubman Gill,2022,0,0,0,0,0,16,,,0.0,-0.7124776193787166,,,,,
Shubman Gill,2023,0,0,0,0,0,17,,,0.0,-0.677698327828237,,,,,
Shubman Gill,2024,0,0,0,0,0,12,,,0.0,-0.6654600843005194,,,,,
Shubman Gill,2025,0,0,0,0,0,15,,,0.0,-0.6918613917164442,,,,,
Sikandar Raza,2023,3,111,72,19,15,7,9.25,24.0,26.38888888888889,-0.21075673272021003,0.16894930550415987,0.054750783189778565,-0.16894930550415987,-0.054750783189778565,-0.17481361212583027
Sikandar Raza,2024,0,22,12,2,4,2,11.0,,16.666666666666664,-0.6654600843005194,0.2754392449267302,,-0.2754392449267302,,
Simarjeet Singh,2022,4,128,108,55,21,6,7.111111111111111,27.0,50.92592592592593,-0.11481427420451726,-0.610917011767621,0.4819959648776238,0.610917011767621,-0.4819959648776238,0.04782785798615824
Simarjeet Singh,2024,6,113,72,27,16,4,9.416666666666666,12.0,37.5,0.28389935337052885,-0.21244940191125902,-0.8254939065082891,0.21244940191125902,0.8254939065082891,0.343703550903412
Simarjeet Singh,2025,2,137,60,20,24,4,13.7,30.0,33.33333333333333,-0.3726635177988229,1.1353726279786682,0.4845699026656822,-1.1353726279786682,-0.4845699026656822,-0.6182622085828053
Sohail Tanvir,2008,24,246,247,121,34,11,5.9757085020242915,10.291666666666666,48.987854251012145,3.306059628663462,-0.9597764593034762,-1.172409743266097,0.9597764593034762,1.172409743266097,2.2821271950458617
Sumit Kumar,2024,0,36,20,4,5,3,10.8,,20.0,-0.6654600843005194,0.21381120532614237,,-0.21381120532614237,,
Sunny Gupta,2012,0,45,18,0,7,1,15.0,,0.0,-0.7175879219576333,2.499306892250115,,-2.499306892250115,,
Sunny Singh,2011,0,0,0,0,0,5,,,0.0,-0.7023003869943175,,,,,
Suryansh Shedge,2025,0,37,18,1,5,3,12.333333333333332,,5.555555555555555,-0.6918613917164442,0.6866091198301688,,-0.6866091198301688,,
Suyash Sharma,2023,11,315,234,80,40,11,8.076923076923077,21.272727272727273,34.18803418803419,1.0344208542345288,-0.4053221689584613,-0.14106921740138445,0.4053221689584613,0.14106921740138445,0.7116885031267369
Suyash Sharma,2024,0,50,24,5,7,2,12.5,,20.833333333333336,-0.6654600843005194,0.737649541931141,,-0.737649541931141,,
Suyash Sharma,2025,9,433,300,93,58,14,8.66,33.333333333333336,31.0,0.7445290409128518,-0.5195796264616509,0.7243204074872076,0.5195796264616509,-0.7243204074872076,0.45671679931748266
Swapnil Singh,2016,0,29,18,3,3,1,9.666666666666668,,16.666666666666664,-0.7091639485108657,0.8263522183366026,,-0.8263522183366026,,
Swapnil Singh,2017,1,60,42,7,4,4,8.571428571428571,42.0,16.666666666666664,-0.556117851886815,-0.09729850141162971,1.5877953441919386,0.09729850141162971,-1.5877953441919386,-0.5148445697430502
Swapnil Singh,2023,0,18,12,2,2,2,9.0,,16.666666666666664,-0.677698327828237,0.046563581438355386,,-0.046563581438355386,,
Swapnil Singh,2024,6,130,90,27,17,7,8.666666666666666,15.0,30.0,0.28389935337052885,-0.44355455041346437,-0.602052511149718,0.44355455041346437,0.602052511149718,0.3795188861502879
T Banton,2020,0,0,0,0,0,2,,,0.0,-0.6688039599599783,,,,,
T Henderson,2009,1,40,36,14,5,2,6.666666666666667,36.0,38.88888888888889,-0.558155396553277,-0.4097023240414246,0.9616132476248501,0.4097023240414246,-0.9616132476248501,-0.32831675803560245
T Kohler-Cadmore,2024,0,0,0,0,0,3,,,0.0,-0.6654600843005194,,,,,
T Kohli,2008,0,0,0,0,0,2,,,0.0,-0.7229054535541496,,,,,
T Kohli,2009,0,0,0,0,0,1,,,0.0,-0.7322492347976829,,,,,
T Natarajan,2017,2,109,76,24,14,6,8.605263157894736,38.0,31.57894736842105,-0.39345083853783797,-0.08144252751367655,1.2613686712441636,0.08144252751367655,-1.2613686712441636,-0.3811705036283325
T Natarajan,2020,19,491,377,123,63,16,7.814323607427055,19.842105263157894,32.62599469496021,2.1508577055517644,-0.3664643667607761,-0.47604701978245534,0.3664643667607761,0.47604701978245534,1.3643181010490717
T Natarajan,2021,2,67,48,13,9,2,8.375,24.0,27.083333333333332,-0.34781960064495304,0.17100446071921305,0.04377824022415156,-0.17100446071921305,-0.04377824022415156,-0.24916885460411084
T Natarajan,2022,20,387,258,78,52,11,9.0,12.9,30.23255813953488,2.27583910649228,-0.026537953893472552,-0.8550975328043532,0.026537953893472552,0.8550975328043532,1.3879375246594488
T Natarajan,2023,13,404,270,72,52,12,8.977777777777778,20.76923076923077,26.666666666666668,1.3457152509732135,0.035684850410283915,-0.17722060212590685,-0.035684850410283915,0.17722060212590685,0.7560210232310683
T Natarajan,2024,20,441,308,108,64,14,8.590909090909092,15.4,35.064935064935064,2.4990713746029747,-0.4668985048076261,-0.5722603251019085,0.4668985048076261,0.5722603251019085,1.6003978562392103
T Natarajan,2025,1,53,25,5,8,2,12.72,25.0,20.0,-0.5322624547576336,0.8135763562819399,0.12494414543339424,-0.8135763562819399,-0.12494414543339424,-0.5555588788162896
T Shamsi,2016,3,147,96,26,20,4,9.1875,32.0,27.083333333333332,-0.20215985862526942,0.557803607045162,0.2594078544978728,-0.557803607045162,-0.2594078544978728,-0.3174401825321277
T Shamsi,2021,0,34,24,2,2,1,8.5,,8.333333333333332,-0.6553653527941746,0.24838699664879216,,-0.24838699664879216,,
T Stubbs,2022,0,0,0,0,0,2,,,0.0,-0.7124776193787166,,,,,
T Stubbs,2023,1,14,12,3,1,2,7.0,12.0,25.0,-0.5220511294588948,-0.9325222110880805,-0.8068572194113389,0.9325222110880805,0.8068572194113389,0.11365712503573284
T Stubbs,2024,2,14,12,6,2,14,7.0,6.0,50.0,-0.34900693841017,-0.9571215470850316,-1.2723766972254313,0.9571215470850316,1.2723766972254313,0.2860391525837307
T Stubbs,2025,0,40,12,3,7,13,20.0,,25.0,-0.6918613917164442,3.204062946029068,,-3.204062946029068,,
T Taibu,2008,0,0,0,0,0,3,,,0.0,-0.7229054535541496,,,,,
T Thushara,2009,3,58,48,19,7,2,7.25,16.0,39.58333333333333,-0.20996772006446526,-0.1337615424463377,-0.42729986426706856,0.1337615424463377,0.42729986426706856,-0.011258803661494315
T Thushara,2010,7,89,87,38,11,4,6.137931034482758,12.428571428571429,43.67816091954023,0.5429858316641919,-1.0232704317283645,-0.7409952870790032,1.0232704317283645,0.7409952870790032,0.7167726299956654
TA Boult,2015,10,222,168,71,34,7,7.928571428571429,16.8,42.26190476190476,0.8164032346673172,-0.21354041389320136,-0.4726346647747205,0.21354041389320136,0.4726346647747205,0.5839791029511929
TA Boult,2016,1,37,24,11,8,1,9.25,24.0,45.83333333333333,-0.540162585215667,0.592831686778828,-0.13969043431378092,-0.592831686778828,0.13969043431378092,-0.45398536275519813
TA Boult,2017,5,211,143,53,36,6,8.853146853146853,28.6,37.06293706293706,0.09455020150909281,0.034723733468298816,0.4942659898168932,-0.034723733468298816,-0.4942659898168932,-0.032554407683022576
TA Boult,2018,20,453,316,111,65,14,8.60126582278481,15.8,35.12658227848101,2.3901385152091996,-0.2007507339928059,-0.5719610205528775,0.2007507339928059,0.5719610205528775,1.4605955566458333
TA Boult,2019,5,156,114,44,21,5,8.210526315789474,22.8,38.59649122807017,0.12101846695305836,-0.26726313484085346,-0.13810258713201584,0.26726313484085346,0.13810258713201584,0.16745448534624052
TA Boult,2020,26,466,348,156,78,15,8.03448275862069,13.384615384615385,44.827586206896555,3.1896804244245116,-0.24334343924667157,-0.9415894502975499,0.24334343924667157,0.9415894502975499,1.9685656827521154
TA Boult,2021,14,389,308,135,57,14,7.577922077922077,22.0,43.83116883116883,1.4974549122503766,-0.32243482683174024,-0.10942655164860395,0.32243482683174024,0.10942655164860395,0.9367446325345198
TA Boult,2022,18,473,372,170,73,16,7.629032258064516,20.666666666666668,45.69892473118279,1.9770074339051802,-0.4506840442859996,-0.11858976694170381,0.4506840442859996,0.11858976694170381,1.2403477669749048
TA Boult,2023,13,300,228,103,47,10,7.894736842105264,17.53846153846154,45.17543859649123,1.3457152509732135,-0.49451014601046417,-0.40919198744159224,0.49451014601046417,0.40919198744159224,0.9498752299546456
TA Boult,2024,16,425,320,132,65,15,7.96875,20.0,41.25,1.866165082822276,-0.6586107302696831,-0.2296501855520995,0.6586107302696831,0.2296501855520995,1.258421542465972
TA Boult,2025,23,502,346,124,71,16,8.705202312138729,15.043478260869565,35.83815028901734,2.978914158336201,-0.5047368351164319,-0.5911801885335096,0.5047368351164319,0.5911801885335096,1.8785008658998668
TD Paine,2011,0,0,0,0,0,2,,,0.0,-0.7023003869943175,,,,,
TG Southee,2011,4,161,114,43,24,5,8.473684210526315,28.5,37.719298245614034,-0.015606675266540377,0.03857088952462329,0.6031079552395789,-0.03857088952462329,-0.6031079552395789,-0.11062113153992104
TG Southee,2014,0,73,60,25,9,3,7.299999999999999,,41.66666666666667,-0.7346011154146876,-0.580780662211471,,0.580780662211471,,
TG Southee,2015,9,239,168,66,34,7,8.535714285714286,18.666666666666668,39.285714285714285,0.6618621523869503,0.12974008956806382,-0.36526934534876015,-0.12974008956806382,0.36526934534876015,0.3798925587447176
TG Southee,2016,9,319,258,99,40,11,7.4186046511627906,28.666666666666668,38.372093023255815,0.8118483211459231,-0.4335725100681315,0.09311690082635048,0.4335725100681315,-0.09311690082635048,0.5626207945267446
TG Southee,2017,3,89,60,21,13,3,8.9,20.0,35.0,-0.23078382518886104,0.056680622886272784,-0.2075513570208227,-0.056680622886272784,0.2075513570208227,-0.11280258716663201
TG Southee,2018,8,251,174,57,35,8,8.655172413793103,21.75,32.758620689655174,0.5000157088429683,-0.1717237038466922,0.07626333912876869,0.1717237038466922,-0.07626333912876869,0.315086250148325
TG Southee,2019,1,110,54,17,22,3,12.222222222222223,54.0,31.48148148148148,-0.507496796899922,1.569618972169113,1.937809743794962,-1.569618972169113,-1.937809743794962,-1.0406803915149352
TG Southee,2021,5,93,72,23,12,3,7.75,14.4,31.944444444444443,0.11349902757887942,-0.2159082189286826,-0.6916047607650748,0.2159082189286826,0.6916047607650748,0.23093764496174968
TG Southee,2022,16,265,210,84,35,9,7.571428571428571,13.125,40.0,1.6781757613180805,-0.46850530858820666,-0.8337609344370875,0.46850530858820666,0.8337609344370875,1.1886124014669694
TG Southee,2023,2,79,36,12,13,2,13.166666666666668,18.0,33.33333333333333,-0.3664039310895524,2.086325649201764,-0.37605321811078013,-2.086325649201764,0.37605321811078013,-0.771011874143166
TH David,2021,0,0,0,0,0,1,,,0.0,-0.6553653527941746,,,,,
TH David,2022,0,0,0,0,0,8,,,0.0,-0.7124776193787166,,,,,
TH David,2023,0,0,0,0,0,15,,,0.0,-0.677698327828237,,,,,
TH David,2024,0,0,0,0,0,11,,,0.0,-0.6654600843005194,,,,,
TH David,2025,0,0,0,0,0,9,,,0.0,-0.6918613917164442,,,,,
TK Curran,2018,6,113,61,15,15,5,11.114754098360656,10.166666666666666,24.59016393442623,0.1849952411152631,1.1526848771705869,-1.1856860445651924,-1.1526848771705869,1.1856860445651924,-0.06620517385300248
TK Curran,2020,3,200,109,23,28,5,11.009174311926607,36.333333333333336,21.100917431192663,-0.22359422330022946,1.4202112262111095,0.7128617578339412,-1.4202112262111095,-0.7128617578339412,-0.6559694543535501
TK Curran,2021,4,100,68,19,13,3,8.823529411764707,17.0,27.941176470588236,-0.0402738484957314,0.44867120729005616,-0.4924385313304927,-0.44867120729005616,0.4924385313304927,-0.08288619916009522
TL Seifert,2021,0,0,0,0,0,1,,,0.0,-0.6553653527941746,,,,,
TL Seifert,2022,0,0,0,0,0,2,,,0.0,-0.7124776193787166,,,,,
TL Suman,2009,6,107,90,31,9,12,7.133333333333333,15.0,34.44444444444444,0.31231379466875236,-0.18894969876535533,-0.4967455198616645,0.18894969876535533,0.4967455198616645,0.3029693246766701
TL Suman,2010,0,22,12,2,3,14,11.0,,16.666666666666664,-0.7358886929133128,1.2042152724338764,,-1.2042152724338764,,
TL Suman,2011,0,50,36,7,5,7,8.333333333333332,,19.444444444444446,-0.7023003869943175,-0.007136991825157127,,0.007136991825157127,,
TL Suman,2012,0,0,0,0,0,2,,,0.0,-0.7175879219576333,,,,,
TL Suman,2013,1,15,12,3,1,5,7.5,12.0,25.0,-0.5034364685448559,-0.11651090387370192,-0.8853764628345613,0.11651090387370192,0.8853764628345613,-0.10913031711237603
TM Dilshan,2008,1,3,6,3,0,7,3.0,6.0,50.0,-0.5550319084617491,-2.080305091893006,-1.644172510809386,2.080305091893006,1.644172510809386,0.5654498545353477
TM Dilshan,2009,0,98,96,33,9,13,6.125,,34.375,-0.7322492347976829,-0.6659330498082913,,0.6659330498082913,,
TM Dilshan,2010,3,70,49,18,8,6,8.571428571428571,16.333333333333332,36.734693877551024,-0.1877996109515251,0.09160083256357779,-0.4135806640560314,-0.09160083256357779,0.4135806640560314,-0.06873293618400744
TM Dilshan,2011,1,105,72,16,12,10,8.75,72.0,22.22222222222222,-0.5306269590623732,0.12855828093200344,4.725865460500736,-0.12855828093200344,-4.725865460500736,-1.0392921308390166
TM Dilshan,2012,0,75,42,9,12,9,10.714285714285715,,21.428571428571427,-0.7175879219576333,0.856276966918474,,-0.856276966918474,,
TM Dilshan,2013,0,10,6,0,1,5,10.0,,0.0,-0.6414414305515577,1.2085575992196071,,-1.2085575992196071,,
TM Head,2016,0,0,0,0,0,3,,,0.0,-0.7091639485108657,,,,,
TM Head,2017,3,81,48,7,8,7,10.125,16.0,14.583333333333334,-0.23078382518886104,0.6307549667360602,-0.5339780299685974,-0.6307549667360602,0.5339780299685974,-0.23606088937940206
TM Head,2024,0,32,10,2,6,15,19.200000000000003,,20.0,-0.6654600843005194,2.802188868550843,,-2.802188868550843,,
TM Head,2025,0,0,0,0,0,12,,,0.0,-0.6918613917164442,,,,,
