Player,Season,total_wickets,total_runs_conceded,total_balls_bowled,total_innings_bowled,Economy_Rate,Balls_Per_Wicket,z_wickets,z_economy,z_strike,z_economy_inv,z_strike_inv,Bowling_Impact_Score
MJ Santner,2023,3,81,72,3,6.75,24.0,-0.21075673272021003,-1.054907935153885,0.054750783189778565,1.054907935153885,-0.054750783189778565,0.25562679346528794
MJ Santner,2024,3,64,54,3,7.111111111111111,18.0,-0.19078036546499527,-0.9228837473069272,-0.3786111157911469,0.9228837473069272,0.3786111157911469,0.28441079619359894
MJ Santner,2025,9,302,237,13,7.6455696202531644,26.333333333333332,0.7445290409128518,-0.8526815796233127,0.22084434736200428,0.8526815796233127,-0.22084434736200428,0.6375764212202847
MJ Suthar,2024,0,26,12,1,13.0,,-0.6654600843005194,0.8917196409326111,,-0.8917196409326111,,
MK Lomror,2018,0,27,18,2,9.0,,-0.7600661620678525,0.013955274415900465,,-0.013955274415900465,,
MK Lomror,2019,0,0,0,1,,,-0.6646256128631671,,,,,
MK Lomror,2020,0,0,0,3,,,-0.6688039599599783,,,,,
MK Lomror,2021,1,46,42,4,6.571428571428572,42.0,-0.5015924767195639,-0.945514986264714,1.4226213670789511,0.945514986264714,-1.4226213670789511,-0.13325919822897475
MK Lomror,2022,0,18,12,7,9.0,,-0.7124776193787166,-0.026537953893472552,,0.026537953893472552,,
MK Lomror,2023,1,17,12,10,8.5,12.0,-0.5220511294588948,-0.1982078666932536,-0.8068572194113389,0.1982078666932536,0.8068572194113389,-0.07062422847510778
MK Lomror,2024,0,15,6,10,15.0,,-0.6654600843005194,1.508000036938492,,-1.508000036938492,,
MK Pandey,2008,0,0,0,2,,,-0.7229054535541496,,,,,
MK Pandey,2009,0,0,0,4,,,-0.7322492347976829,,,,,
MK Pandey,2010,0,0,0,13,,,-0.7358886929133128,,,,,
MK Pandey,2011,0,0,0,9,,,-0.7023003869943175,,,,,
MK Pandey,2012,0,0,0,9,,,-0.7175879219576333,,,,,
MK Pandey,2013,0,0,0,7,,,-0.643807316854346,,,,,
MK Pandey,2014,0,0,0,16,,,-0.7346011154146876,,,,,
MK Pandey,2015,0,0,0,12,,,-0.729007588136351,,,,,
MK Pandey,2016,0,0,0,11,,,-0.7091639485108657,,,,,
MK Pandey,2017,0,0,0,12,,,-0.7187848652357918,,,,,
MK Pandey,2018,0,0,0,13,,,-0.7600661620678525,,,,,
MK Pandey,2019,0,0,0,11,,,-0.6646256128631671,,,,,
MK Pandey,2020,0,0,0,15,,,-0.6688039599599783,,,,,
MK Pandey,2021,0,0,0,8,,,-0.6553653527941746,,,,,
MK Pandey,2022,0,0,0,6,,,-0.7124776193787166,,,,,
MK Pandey,2023,0,0,0,9,,,-0.677698327828237,,,,,
MK Pandey,2024,0,0,0,1,,,-0.6654600843005194,,,,,
MK Pandey,2025,0,0,0,3,,,-0.6918613917164442,,,,,
MK Tiwary,2008,0,0,0,7,,,-0.7229054535541496,,,,,
MK Tiwary,2009,0,11,6,1,11.0,,-0.7322492347976829,1.6401434820935075,,-1.6401434820935075,,
MK Tiwary,2010,1,10,6,12,10.0,6.0,-0.5531923322593836,0.7460799148402242,-1.2800315566899936,-0.7460799148402242,1.2800315566899936,-0.34571940282027125
MK Tiwary,2011,0,22,12,14,11.0,,-0.7023003869943175,0.8613127538206685,,-0.8613127538206685,,
MK Tiwary,2012,0,0,0,15,,,-0.7175879219576333,,,,,
MK Tiwary,2013,0,0,0,9,,,-0.643807316854346,,,,,
MK Tiwary,2014,0,28,12,8,14.0,,-0.7346011154146876,2.846757940869266,,-2.846757940869266,,
MK Tiwary,2015,0,0,0,2,,,-0.729007588136351,,,,,
MK Tiwary,2017,0,0,0,13,,,-0.7187848652357918,,,,,
MK Tiwary,2018,0,7,6,4,7.0,,-0.7600661620678525,-1.0629827995071361,,1.0629827995071361,,
ML Hayden,2008,0,0,0,4,,,-0.7229054535541496,,,,,
ML Hayden,2009,0,0,0,12,,,-0.7322492347976829,,,,,
ML Hayden,2010,0,0,0,16,,,-0.7358886929133128,,,,,
MM Ali,2018,6,95,79,5,7.215189873417721,13.166666666666666,0.1849952411152631,-0.9471097156040249,-0.8588502329610012,0.9471097156040249,0.8588502329610012,0.5528135559631904
MM Ali,2019,7,168,150,11,6.720000000000001,21.428571428571427,0.43527609887954855,-0.9497478453870637,-0.2293514807991359,0.9497478453870637,0.2293514807991359,0.584452517445117
MM Ali,2020,1,40,30,3,8.0,30.0,-0.5204007144067286,-0.2626274399416521,0.2562701953663676,0.2626274399416521,-0.2562701953663676,-0.20672128252874125
MM Ali,2021,7,159,152,15,6.276315789473684,21.714285714285715,0.42104477972810106,-1.1282075898879314,-0.13131295048756894,1.1282075898879314,0.13131295048756894,0.6250919888979619
MM Ali,2022,8,155,143,10,6.503496503496503,17.875,0.48284907096968205,-0.7988990863285358,-0.3833216355725918,0.7988990863285358,0.3833216355725918,0.5785374610357173
MM Ali,2023,9,194,156,13,7.461538461538462,17.333333333333332,0.723126457495844,-0.7065793358896721,-0.4239203293663979,0.7065793358896721,0.4239203293663979,0.6724540457142669
MM Ali,2024,2,70,48,7,8.75,24.0,-0.34900693841017,-0.41787620057988584,0.0682716749259953,0.41787620057988584,-0.0682716749259953,-0.03848755024102425
MM Ali,2025,6,133,96,5,8.3125,16.0,0.26573223003641977,-0.6336859574969707,-0.522382217584724,0.6336859574969707,0.522382217584724,0.4330135327798582
MM Patel,2008,16,408,330,15,7.418181818181818,20.625,1.9630712679242581,-0.41660072438141244,-0.036514924326915235,0.41660072438141244,0.036514924326915235,1.1328231261446609
MM Patel,2009,18,219,209,11,6.287081339712919,11.61111111111111,2.4014398536016226,-0.5892618757013856,-0.7320891304877952,0.5892618757013856,0.7320891304877952,1.5167749528694656
MM Patel,2010,5,118,78,4,9.076923076923077,15.6,0.1775931103563334,0.3231857385999295,-0.47507072740424805,-0.3231857385999295,0.47507072740424805,0.0469421557788286
MM Patel,2011,22,355,326,15,6.533742331288343,14.818181818181818,3.074515027508457,-0.5932073723223397,-0.6936005182020183,0.5932073723223397,0.6936005182020183,1.8489201717973502
MM Patel,2012,17,354,280,12,7.585714285714285,16.470588235294116,1.9585042584117904,-0.3431348785736248,-0.5016503409496418,0.3431348785736248,0.5016503409496418,1.17459688784911
MM Patel,2013,3,136,90,4,9.066666666666666,30.0,-0.231434002790778,0.7138653580647717,0.6075325793255637,-0.7138653580647717,-0.6075325793255637,-0.45669976361689363
MM Patel,2017,1,57,42,2,8.142857142857142,42.0,-0.556117851886815,-0.29814083745237185,1.5877953441919386,0.29814083745237185,-1.5877953441919386,-0.41187893446386814
MM Sharma,2013,21,319,304,15,6.296052631578948,14.476190476190476,2.2428058815906304,-0.7546359987844269,-0.6800027321670309,0.7546359987844269,0.6800027321670309,1.4875259501949192
MM Sharma,2014,26,451,323,16,8.377708978328172,12.423076923076923,3.5984490459567238,-0.029453926971692603,-0.7937542031732218,0.029453926971692603,0.7937542031732218,1.9285965278944375
MM Sharma,2015,15,466,342,16,8.17543859649123,22.8,1.5891086460691513,-0.07396093157768122,-0.1275318523341338,0.07396093157768122,0.1275318523341338,0.8395704269368841
MM Sharma,2016,16,394,291,14,8.123711340206185,18.1875,1.9948578642123145,-0.03839597687527842,-0.4296602847784981,0.03839597687527842,0.4296602847784981,1.0753165667292794
MM Sharma,2017,13,406,274,14,8.89051094890511,21.076923076923077,1.3958863083009083,0.05223374877928804,-0.1196672527656526,-0.05223374877928804,0.1196672527656526,0.6976114299925512
MM Sharma,2018,7,312,178,9,10.51685393258427,25.428571428571427,0.3425054749791157,0.8307341507058443,0.4770262985958127,-0.8307341507058443,-0.4770262985958127,-0.19105816004685955
MM Sharma,2019,1,27,18,1,9.0,18.0,-0.507496796899922,0.09422241099929995,-0.45747371496693556,-0.09422241099929995,0.45747371496693556,-0.21810518505467566
MM Sharma,2020,1,44,24,1,11.0,24.0,-0.5204007144067286,1.4150806205216186,-0.1762902322344915,-1.4150806205216186,0.1762902322344915,-0.7290350395507571
MM Sharma,2023,31,358,265,14,8.10566037735849,8.548387096774194,4.147364821621376,-0.391254027672523,-1.0546853276863914,0.391254027672523,1.0546853276863914,2.36882411964903
MM Sharma,2024,16,408,234,12,10.461538461538462,14.625,1.866165082822276,0.10951759984822387,-0.6299826855695394,-0.10951759984822387,0.6299826855695394,0.9892487842996907
MM Sharma,2025,2,239,150,8,9.559999999999999,75.0,-0.3726635177988229,-0.22405243816873724,3.7212017177562737,0.22405243816873724,-3.7212017177562737,-0.6660936632037945
MN Samuels,2012,9,211,172,8,7.3604651162790695,19.11111111111111,0.6991667617673557,-0.42948947464919474,-0.30857834281355573,0.42948947464919474,0.30857834281355573,0.5461914484329293
MN Samuels,2013,1,33,24,2,8.25,24.0,-0.5063495454998234,0.2810096470542908,0.10989623193885538,-0.2810096470542908,-0.10989623193885538,-0.36801258400974174
MN Samuels,2017,0,34,18,5,11.333333333333332,,-0.7187848652357918,1.197018775295374,,-1.197018775295374,,
MN van Wyk,2009,0,0,0,5,,,-0.7322492347976829,,,,,
MP Breetzke,2025,0,0,0,1,,,-0.6918613917164442,,,,,
MP Stoinis,2016,9,191,138,7,8.304347826086957,15.333333333333334,0.8118483211459231,0.06284161080857635,-0.5720469138597392,-0.06284161080857635,0.5720469138597392,0.46973663386892067
MP Stoinis,2017,2,104,63,5,9.904761904761905,31.5,-0.39345083853783797,0.5275443218262347,0.7309253277040297,-0.5275443218262347,-0.7309253277040297,-0.49100473106370557
MP Stoinis,2018,3,120,66,7,10.909090909090908,22.0,-0.2875354604762947,1.0419416177060714,0.1034996567624513,-1.0419416177060714,-0.1034996567624513,-0.52397224494964
MP Stoinis,2019,2,142,100,10,8.52,50.0,-0.3503679809366769,-0.1255608008715137,1.6716671372658622,0.1255608008715137,-1.6716671372658622,-0.38198778075318796
MP Stoinis,2020,13,276,178,17,9.303370786516854,13.692307692307692,1.2604382322322667,0.4662644514955744,-0.9194068642667367,-0.4662644514955744,0.9194068642667367,0.6049375877326928
MP Stoinis,2021,2,109,67,10,9.761194029850746,33.5,-0.34781960064495304,1.0291421352815602,0.7715010016197402,-1.0291421352815602,-0.7715010016197402,-0.6498346979139836
MP Stoinis,2022,4,77,42,11,11.0,10.5,-0.11481427420451726,0.5922163426791551,-1.0826879153885194,-0.5922163426791551,1.0826879153885194,-0.10227966973168501
MP Stoinis,2023,5,96,65,15,8.861538461538462,13.0,0.10053766401847468,-0.02121928112116686,-0.7350565525279125,0.02121928112116686,0.7350565525279125,0.16795406328083262
MP Stoinis,2024,5,119,84,14,8.5,16.8,0.12567278042535412,-0.4949112500806209,-0.4679876739345753,0.4949112500806209,0.4679876739345753,0.30625347883108067
MP Stoinis,2025,1,163,85,12,11.505882352941176,85.0,-0.5322624547576336,0.4149043846240476,4.440453232220849,-0.4149043846240476,-4.440453232220849,-1.077415746830361
MP Yadav,2024,8,81,73,4,6.657534246575342,9.125,0.6003524992608782,-1.0626490121545318,-1.0396252437269198,1.0626490121545318,1.0396252437269198,0.8280471904435632
MP Yadav,2025,2,95,48,2,11.875,24.0,-0.3726635177988229,0.536109162829148,0.05301899398693666,-0.536109162829148,-0.05301899398693666,-0.38192281498765374
MR Marsh,2010,2,83,60,3,8.3,30.0,-0.37049597160545433,-0.03275019306898455,0.7323705165243705,0.03275019306898455,-0.7323705165243705,-0.2836409957072381
MR Marsh,2011,7,98,85,5,6.917647058823529,12.142857142857142,0.4994136085292925,-0.4681816362047789,-0.947157182206735,0.4681816362047789,0.947157182206735,0.555643954267329
MR Marsh,2013,7,176,116,9,9.103448275862068,16.571428571428573,0.31839708262731276,0.733360618799937,-0.5062249600637357,-0.733360618799937,0.5062249600637357,-0.02154393125676117
MR Marsh,2016,4,44,54,3,4.888888888888888,13.5,-0.03315849533007067,-1.8513498768592052,-0.6635069383790765,1.8513498768592052,0.6635069383790765,0.7309192499925479
MR Marsh,2020,0,6,4,1,9.0,,-0.6688039599599783,0.2966085802127715,,-0.2966085802127715,,
MR Marsh,2022,4,98,72,8,8.166666666666668,18.0,-0.11481427420451726,-0.28435224413206706,-0.3714679698129998,0.28435224413206706,0.3714679698129998,0.0978363438159148
MR Marsh,2023,12,159,121,9,7.884297520661157,10.083333333333334,1.1900680526038712,-0.4996206416652349,-0.9444751642712396,0.4996206416652349,0.9444751642712396,0.9115725255254538
MR Marsh,2024,1,97,48,4,12.125,48.0,-0.5072335113553447,0.6220969676800383,1.8558028377945641,-0.6220969676800383,-1.8558028377945641,-0.7497211200348703
MR Marsh,2025,0,0,0,13,,,-0.6918613917164442,,,,,
MS Bhandage,2025,0,0,0,1,,,-0.6918613917164442,,,,,
MS Bisla,2010,0,0,0,10,,,-0.7358886929133128,,,,,
MS Bisla,2011,0,0,0,5,,,-0.7023003869943175,,,,,
MS Bisla,2012,0,0,0,7,,,-0.7175879219576333,,,,,
MS Bisla,2013,0,0,0,14,,,-0.643807316854346,,,,,
MS Bisla,2014,0,0,0,1,,,-0.7346011154146876,,,,,
MS Bisla,2015,0,0,0,2,,,-0.729007588136351,,,,,
MS Dhoni,2008,0,0,0,14,,,-0.7229054535541496,,,,,
MS Dhoni,2009,0,0,0,13,,,-0.7322492347976829,,,,,
MS Dhoni,2010,0,0,0,11,,,-0.7358886929133128,,,,,
MS Dhoni,2011,0,0,0,13,,,-0.7023003869943175,,,,,
MS Dhoni,2012,0,0,0,17,,,-0.7175879219576333,,,,,
MS Dhoni,2013,0,0,0,16,,,-0.643807316854346,,,,,
MS Dhoni,2014,0,0,0,15,,,-0.7346011154146876,,,,,
MS Dhoni,2015,0,0,0,17,,,-0.729007588136351,,,,,
MS Dhoni,2016,0,0,0,12,,,-0.7091639485108657,,,,,
MS Dhoni,2017,0,0,0,15,,,-0.7187848652357918,,,,,
MS Dhoni,2018,0,0,0,15,,,-0.7600661620678525,,,,,
MS Dhoni,2019,0,0,0,12,,,-0.6646256128631671,,,,,
MS Dhoni,2020,0,0,0,12,,,-0.6688039599599783,,,,,
MS Dhoni,2021,0,0,0,11,,,-0.6553653527941746,,,,,
MS Dhoni,2022,0,0,0,12,,,-0.7124776193787166,,,,,
MS Dhoni,2023,0,0,0,12,,,-0.677698327828237,,,,,
MS Dhoni,2024,0,0,0,11,,,-0.6654600843005194,,,,,
MS Dhoni,2025,0,0,0,13,,,-0.6918613917164442,,,,,
MS Gony,2008,18,431,360,16,7.183333333333334,20.0,2.298818358109059,-0.5050349414473578,-0.1052182399885593,0.5050349414473578,0.1052182399885593,1.3419541445593886
MS Gony,2009,5,166,102,7,9.764705882352942,20.4,0.13821995642434648,1.055798297539206,-0.12173897965084655,-1.055798297539206,0.12173897965084655,-0.2821585789789218
MS Gony,2010,1,89,48,3,11.125,48.0,-0.5531923322593836,1.261482192133083,2.2416720714351435,-1.261482192133083,-2.2416720714351435,-1.0543657440915424
MS Gony,2011,4,84,54,3,9.333333333333334,13.5,-0.015606675266540377,0.31853166279202794,-0.8185325638159927,-0.31853166279202794,0.8185325638159927,0.003490464961918932
MS Gony,2012,4,200,144,6,8.333333333333332,36.0,-0.08791917363541599,-0.056517436043549876,0.9263178036806178,0.056517436043549876,-0.9263178036806178,-0.16312615475455822
MS Gony,2013,7,249,168,8,8.892857142857142,24.0,0.31839708262731276,0.6217415478497129,0.10989623193885538,-0.6217415478497129,-0.10989623193885538,-0.07489543522457145
MS Gony,2017,0,29,12,1,14.5,,-0.7187848652357918,2.6810204804853015,,-2.6810204804853015,,
MS Wade,2011,0,0,0,3,,,-0.7023003869943175,,,,,
MS Wade,2022,0,0,0,10,,,-0.7124776193787166,,,,,
MS Wade,2024,0,0,0,1,,,-0.6654600843005194,,,,,
MV Boucher,2008,0,0,0,10,,,-0.7229054535541496,,,,,
MV Boucher,2009,0,0,0,9,,,-0.7322492347976829,,,,,
MV Boucher,2010,0,0,0,2,,,-0.7358886929133128,,,,,
MV Boucher,2011,0,0,0,2,,,-0.7023003869943175,,,,,
MW Short,2023,0,24,24,6,6.0,,-0.677698327828237,-1.4220651073512984,,1.4220651073512984,,
Mandeep Singh,2010,0,0,0,2,,,-0.7358886929133128,,,,,
Mandeep Singh,2011,0,0,0,5,,,-0.7023003869943175,,,,,
Mandeep Singh,2012,0,0,0,16,,,-0.7175879219576333,,,,,
Mandeep Singh,2013,0,0,0,14,,,-0.643807316854346,,,,,
Mandeep Singh,2014,0,0,0,3,,,-0.7346011154146876,,,,,
Mandeep Singh,2015,0,0,0,8,,,-0.729007588136351,,,,,
Mandeep Singh,2017,0,0,0,10,,,-0.7187848652357918,,,,,
Mandeep Singh,2018,0,0,0,13,,,-0.7600661620678525,,,,,
Mandeep Singh,2019,0,26,12,12,13.0,,-0.6646256128631671,1.9257491765894121,,-1.9257491765894121,,
Mandeep Singh,2020,0,0,0,7,,,-0.6688039599599783,,,,,
Mandeep Singh,2021,0,0,0,1,,,-0.6553653527941746,,,,,
Mandeep Singh,2022,0,0,0,3,,,-0.7124776193787166,,,,,
Mandeep Singh,2023,0,0,0,3,,,-0.677698327828237,,,,,
Mashrafe Mortaza,2009,0,50,24,1,12.5,,-0.7322492347976829,2.3497054919094458,,-2.3497054919094458,,
Mayank Dagar,2023,1,83,66,3,7.545454545454545,66.0,-0.5220511294588948,-0.6654988131263255,3.070378792293689,0.6654988131263255,-3.070378792293689,-0.48865779897928685
Mayank Dagar,2024,1,115,71,5,9.71830985915493,71.0,-0.5072335113553447,-0.11950100885168631,3.5688535355436093,0.11950100885168631,-3.5688535355436093,-0.7471194329111235
Misbah-ul-Haq,2008,0,0,0,8,,,-0.7229054535541496,,,,,
Mohammad Ashraful,2009,0,0,0,1,,,-0.7322492347976829,,,,,
Mohammad Asif,2008,9,288,192,8,9.0,21.333333333333332,0.7879564522774547,0.17904651830792367,0.0413488334229479,-0.17904651830792367,-0.0413488334229479,0.32510961971751184
Mohammad Hafeez,2008,2,61,60,8,6.1,30.0,-0.38715836336934867,-0.9129734266225259,0.9940348105977456,0.9129734266225259,-0.9940348105977456,-0.023143703956452127
Mohammad Nabi,2017,2,58,66,3,5.2727272727272725,33.0,-0.39345083853783797,-1.643175875785826,0.8533353300594453,1.643175875785826,-0.8533353300594453,0.25038583774720324
Mohammad Nabi,2018,1,47,30,2,9.4,30.0,-0.602555928204,0.22934288920050797,0.9750618210402949,-0.22934288920050797,-0.9750618210402949,-0.527807248478222
Mohammad Nabi,2019,8,194,175,8,6.651428571428571,21.875,0.5924049148427937,-0.9811454470828945,-0.1996480648918702,0.9811454470828945,0.1996480648918702,0.6695505736341905
Mohammad Nabi,2020,0,20,24,1,5.0,,-0.6688039599599783,-1.9403355004049228,,1.9403355004049228,,
Mohammad Nabi,2021,2,86,48,3,10.75,24.0,-0.34781960064495304,1.6412726433812164,0.04377824022415156,-1.6412726433812164,-0.04377824022415156,-0.754921961539525
Mohammad Nabi,2024,2,109,74,7,8.837837837837839,37.0,-0.34900693841017,-0.39080983183638407,1.0365177214798034,0.39080983183638407,-1.0365177214798034,-0.19319768628432107
Mohammed Shami,2013,1,71,54,3,7.888888888888889,54.0,-0.5063495454998234,0.08961086327414637,2.598077968872397,-0.08961086327414637,-2.598077968872397,-0.6742502702267225
Mohammed Shami,2014,10,348,264,12,7.909090909090908,26.4,0.9319566389589321,-0.2691862437495858,0.08977578018782259,0.2691862437495858,-0.08977578018782259,0.5467271377636477
Mohammed Shami,2016,8,234,151,8,9.298013245033111,18.875,0.6428469578507243,0.6197406751834978,-0.3953627755837466,-0.6197406751834978,0.3953627755837466,0.1638186589486999
Mohammed Shami,2017,8,230,156,8,8.846153846153847,19.5,0.5825512415560236,0.03144658579397452,-0.24835469113929454,-0.03144658579397452,0.24835469113929454,0.3175225194210149
Mohammed Shami,2018,3,142,83,4,10.265060240963855,27.666666666666668,-0.2875354604762947,0.6951510440660138,0.7208561897925907,-0.6951510440660138,-0.7208561897925907,-0.4951990241301407
Mohammed Shami,2019,22,461,324,14,8.537037037037038,14.727272727272727,2.7922083383282255,-0.11775985353659217,-0.6752267566725626,0.11775985353659217,0.6752267566725626,1.5386041314028043
Mohammed Shami,2020,23,448,330,14,8.145454545454546,14.347826086956522,2.7444706877647627,-0.18128401882828088,-0.8721483114184823,0.18128401882828088,0.8721483114184823,1.566506997185052
Mohammed Shami,2021,20,387,316,14,7.348101265822786,15.8,2.4200921686980417,-0.4647077648288478,-0.5843614064541459,0.4647077648288478,0.5843614064541459,1.4603480130072395
Mohammed Shami,2022,21,460,366,16,7.540983606557377,17.428571428571427,2.425254942785829,-0.4779242849997336,-0.42565615614256336,0.4779242849997336,0.42565615614256336,1.443749394564206
Mohammed Shami,2023,28,503,390,17,7.738461538461539,13.928571428571429,3.6804232265133487,-0.5710136107706268,-0.6683845047075878,0.5710136107706268,0.6683845047075878,2.140324052732532
Mohammed Shami,2025,6,326,180,9,10.866666666666667,30.0,0.26573223003641977,0.20500925742690174,0.4845699026656822,-0.20500925742690174,-0.4845699026656822,-0.011572610481058038
Mohammed Siraj,2017,10,209,138,6,9.08695652173913,13.8,0.9078852682539774,0.14429445353592982,-0.7135127000898736,-0.14429445353592982,0.7135127000898736,0.5104664804028943
Mohammed Siraj,2018,12,345,246,11,8.414634146341463,20.5,1.1300566442983788,-0.3012461130737691,-0.059918249039644385,0.3012461130737691,0.059918249039644385,0.6794521990809552
Mohammed Siraj,2019,8,243,169,9,8.627218934911243,21.125,0.5924049148427937,-0.07646721360451222,-0.2495498036160764,0.07646721360451222,0.2495498036160764,0.36039845272538756
